crystal_system,seed,feature,mae_increase,within_seed_std,test_mae,rank_within_seed
Orthorhombic,55,MagpieData mean MeltingT,0.006618568991320561,0.0009404339070951972,0.6447019372673305,31.0
Orthorhombic,55,MagpieData avg_dev MeltingT,0.006162930795629684,0.0006116638564544842,0.6447019372673305,35.0
Orthorhombic,55,MagpieData mode MeltingT,6.198723309744914e-05,1.2390830350681702e-05,0.6447019372673305,105.0
Orthorhombic,55,MagpieData minimum Column,0.0012667826554650264,0.00015774579408773948,0.6447019372673305,69.0
Orthorhombic,55,MagpieData maximum Column,0.00023978143835228226,3.3006987166857104e-05,0.6447019372673305,95.0
Orthorhombic,55,MagpieData range Column,0.0036314226488039615,0.0005209742610123253,0.6447019372673305,50.0
Orthorhombic,55,MagpieData mean Column,0.0061172314717092835,0.0010004597977900996,0.6447019372673305,36.0
Orthorhombic,55,MagpieData avg_dev Column,0.009532862423878408,0.0011873523429886362,0.6447019372673305,24.0
Orthorhombic,55,MagpieData mode Column,-8.626388425312382e-05,7.829860173396406e-05,0.6447019372673305,132.0
Orthorhombic,55,MagpieData minimum Row,8.440870047121685e-05,1.2917539188475779e-05,0.6447019372673305,103.0
Orthorhombic,55,MagpieData maximum Row,3.471040584679397e-05,0.0001517260639829664,0.6447019372673305,109.0
Orthorhombic,55,MagpieData range Row,-0.00021800863410126325,0.00033235970466165873,0.6447019372673305,136.0
Orthorhombic,55,MagpieData mean Row,0.009279698675673442,0.0009247009181445028,0.6447019372673305,25.0
Orthorhombic,55,MagpieData avg_dev Row,0.004984576705209087,0.001111656824155325,0.6447019372673305,40.0
Orthorhombic,55,MagpieData mode Row,-1.4761500688198482e-05,5.074615737774648e-06,0.6447019372673305,129.0
Orthorhombic,55,MagpieData minimum CovalentRadius,0.0001390388792830155,8.712345534251235e-05,0.6447019372673305,98.0
