crystal_system,feature,mean_mae_increase,std_across_seeds,mean_within_seed_std,top3_seed_count,positive_seed_count,mean_rank
Orthorhombic,MagpieData maximum NfUnfilled,0.0017902949517073364,0.0011204338443490003,0.0004911514454831302,0,5,63.0
Orthorhombic,MagpieData mean NsValence,0.001761936847062997,0.0014409610042874575,0.0004909423635714684,0,4,73.6
Orthorhombic,MagpieData minimum AtomicWeight,0.0017464766258506793,0.0010289675888429956,0.0005080820811659484,0,5,64.4
Orthorhombic,MagpieData avg_dev Number,0.001725641817325263,0.0010420606720330976,0.0006106053617658559,0,5,66.2
Orthorhombic,MagpieData maximum AtomicWeight,0.0016972508670640087,0.0016571053963467934,0.00038828725338104744,0,4,72.8
Orthorhombic,MagpieData range AtomicWeight,0.0015478270402657346,0.002101486696559656,0.0006499816943450851,0,4,75.6
Orthorhombic,MagpieData avg_dev NsUnfilled,0.0014543322393016523,0.0007660472208238976,0.00022595857114947305,0,5,67.2
Orthorhombic,MagpieData minimum NUnfilled,0.0014429763368680204,0.0008811214836127313,0.000324602611857116,0,5,67.8
Orthorhombic,MagpieData maximum Number,0.0014276828112024732,0.002089198508077842,0.0004742083742889138,0,4,73.0
Orthorhombic,nelements,0.0013767893028054125,0.0004334186046027705,0.0002540349974963698,0,5,67.4
Orthorhombic,MagpieData maximum GSbandgap,0.0013437426258129958,0.001176291308814148,0.00040911078657959157,0,4,75.6
Orthorhombic,MagpieData range GSbandgap,0.001253440116887492,0.0007935093850118792,0.00044789148438117657,0,5,71.2
Orthorhombic,MagpieData mean NfUnfilled,0.0012012512067491432,0.0006152718048750105,0.0003444940256411599,0,5,69.8
Orthorhombic,MagpieData avg_dev Row,0.0011258176528355878,0.002243789449859509,0.0008305475323588084,0,3,95.4
Orthorhombic,MagpieData maximum NdUnfilled,0.0010817607737659918,0.0006144613149571182,0.00030162442041854667,0,5,72.6
Orthorhombic,MagpieData range GSmagmom,0.0010166279834205659,0.00034591767963163114,0.000312537781794612,0,5,73.4
Orthorhombic,MagpieData avg_dev AtomicWeight,0.0009804681822422623,0.0015505125916238953,0.0005308421817372322,0,3,90.8
Orthorhombic,MagpieData avg_dev NfUnfilled,0.0008780999768955722,0.000569539127492015,0.0003816966965287738,0,5,76.0
Orthorhombic,MagpieData range NpUnfilled,0.0008069592648128499,0.00035091481319428255,0.00026432089635174274,0,5,78.4
Orthorhombic,MagpieData minimum Number,0.0007679632878262499,0.0007811584551550824,0.0004305135095112653,0,4,86.4
Orthorhombic,MagpieData avg_dev NfValence,0.0007333761240257974,0.0005346354857282214,0.00023336413221261999,0,5,79.8
Orthorhombic,MagpieData mean NsUnfilled,0.0007217525401888913,0.00040235444799494957,0.00022601035518742078,0,5,80.6
Orthorhombic,MagpieData minimum GSvolume_pa,0.0006840257712373043,0.0006046375378150434,0.0002767395349443553,0,5,82.0
Orthorhombic,MagpieData mode AtomicWeight,0.0006158655524339497,0.0004157464561211708,0.00013461082928740615,0,5,83.6
Orthorhombic,MagpieData maximum SpaceGroupNumber,0.000580089950912952,0.0008061447450449584,0.0003217829430822653,0,4,86.2
Orthorhombic,MagpieData maximum NpUnfilled,0.0005521060631161889,0.0002940622883163244,0.00024930501888015076,0,5,84.0
Orthorhombic,MagpieData range NfUnfilled,0.0005483490548302105,0.0004346095974312605,0.00016467495128495284,0,5,86.6
Orthorhombic,MagpieData maximum GSmagmom,0.0004719066448092812,0.00037750240086137734,0.00018970782382610884,0,5,88.4
Orthorhombic,MagpieData range NfValence,0.00037168112728958925,0.00037415133834222937,8.542339215634094e-05,0,5,91.2
Orthorhombic,MagpieData mode Number,0.00035546880733600356,0.00016395766853335034,0.00011615268971252419,0,5,88.6
Orthorhombic,MagpieData mode NValence,0.0003496971556474637,0.0003839945038239755,0.0002422624787261371,0,5,92.8
Orthorhombic,MagpieData mode GSvolume_pa,0.00034574823427887754,0.00016988122239695638,0.0002574530806509363,0,5,89.2
Orthorhombic,MagpieData mode Electronegativity,0.0003399239340142923,0.00023943239506145318,0.00010321031218063449,0,5,90.2
Orthorhombic,MagpieData mean NfValence,0.00027248350833522836,0.0003587579562717585,0.00017744672909590832,0,3,102.0
Orthorhombic,MagpieData minimum NsValence,0.00026645781278616276,0.00013184264292282516,0.00012162200102841614,0,5,93.2
Orthorhombic,MagpieData mode GSbandgap,0.00023262379259584966,0.00020284205967401522,6.886177707524438e-05,0,5,94.6
Orthorhombic,MagpieData maximum NsUnfilled,0.0002130132771982307,0.0002801815583087679,0.00013210064151762633,0,4,101.4
Orthorhombic,MagpieData maximum NfValence,0.00020522452822617775,0.00021780886703321034,0.00012717112092873166,0,5,97.4
Orthorhombic,MagpieData mode CovalentRadius,0.0001743541913041291,0.00018847453983451492,4.1189464814541825e-05,0,4,102.8
Orthorhombic,MagpieData mode NpUnfilled,0.0001548499729359154,0.00023789929933339118,9.714431323164596e-05,0,3,105.2
Orthorhombic,MagpieData maximum Column,0.0001412349118422096,0.00010071493336515708,5.323011901903249e-05,0,4,102.2
Orthorhombic,MagpieData maximum NpValence,0.000136911324907909,0.00020994693558628555,5.560924158732815e-05,0,3,108.4
Orthorhombic,MagpieData mode Column,0.00012330080094214324,0.0001477989828969937,6.143082661253892e-05,0,4,103.2
Orthorhombic,MagpieData mode SpaceGroupNumber,0.00011977636587489737,8.540181475507187e-05,5.378863129201703e-05,0,5,100.8
Orthorhombic,MagpieData range NsUnfilled,0.00011803123571711538,0.00016036675850421644,6.86094338681193e-05,0,4,105.2
Orthorhombic,MagpieData mode Row,0.0001157412922745138,0.00014652604872749688,4.078777876434555e-05,0,3,108.4
Orthorhombic,MagpieData maximum Row,0.00010934733696026822,0.00012297224909689142,0.00011856520822805185,0,4,104.8
Orthorhombic,MagpieData mode NpValence,9.873513943281951e-05,0.00020278413535027148,6.92799557750216e-05,0,3,109.2
Orthorhombic,MagpieData minimum NpUnfilled,8.960081378956542e-05,0.00011704667936444621,4.366811329768626e-05,0,4,106.4
Orthorhombic,MagpieData mode NUnfilled,8.713838071724655e-05,0.00023086442218500804,6.527563640902956e-05,0,3,110.4
Orthorhombic,MagpieData range NsValence,8.128837687957358e-05,0.00017453408849566683,0.0001111110095795624,0,4,105.8
Orthorhombic,MagpieData mode MendeleevNumber,7.50279250895902e-05,0.0003751209672596968,8.693227074793293e-05,0,1,119.0
Orthorhombic,MagpieData minimum CovalentRadius,7.4254041694366e-05,6.449544003409652e-05,3.917957332051227e-05,0,4,105.2
Orthorhombic,MagpieData minimum MeltingT,6.96303149160027e-05,0.00019483121577399613,6.0724585987537096e-05,0,3,111.0
Orthorhombic,MagpieData mode NsValence,3.2256082645627515e-05,4.3616897779540065e-05,3.875661175666435e-05,0,4,110.0
Orthorhombic,MagpieData minimum Row,2.389128122150641e-05,5.954540768996708e-05,2.3312689841597616e-05,0,3,113.4
Orthorhombic,MagpieData minimum NpValence,1.7882666773321177e-05,4.569205198524628e-05,3.9511406462745076e-05,0,4,111.4
Orthorhombic,MagpieData range NpValence,1.3310273523097214e-05,0.00010623853068812639,7.223023970406242e-05,0,4,110.4
Orthorhombic,MagpieData mode NdValence,8.299272549807669e-06,1.4509186908271281e-05,2.554984435324375e-06,0,4,115.4
Orthorhombic,MagpieData minimum NdValence,-4.4408920985006255e-18,5.958081967793456e-17,3.752327223508791e-17,0,1,113.6
Orthorhombic,MagpieData minimum NfUnfilled,-8.881784197001253e-18,3.715516900966501e-17,3.95194076821708e-17,0,1,113.4
Orthorhombic,MagpieData mode NfValence,-1.3322676295501878e-17,4.3284461991572714e-17,3.9519407682170806e-17,0,1,113.8
Orthorhombic,MagpieData minimum NfValence,-1.7763568394002505e-17,5.0633960362273547e-17,4.351167857633659e-17,0,1,114.4
Orthorhombic,MagpieData minimum NsUnfilled,-1.7763568394002505e-17,3.6485651666928707e-17,3.7523272235087905e-17,0,1,115.2
Orthorhombic,MagpieData minimum GSbandgap,-2.2204460492503132e-17,3.14018491736755e-17,2.8641488038086657e-17,0,0,116.0
Orthorhombic,MagpieData minimum NdUnfilled,-2.2204460492503132e-17,5.438959822042074e-17,4.351167857633659e-17,0,1,114.8
Orthorhombic,MagpieData maximum NsValence,-2.6645352591003756e-17,6.161487731364982e-17,3.9519407682170806e-17,0,1,115.6
Orthorhombic,MagpieData mode NdUnfilled,-3.108624468950438e-17,6.951095629092365e-17,4.351167857633659e-17,0,1,115.2
Orthorhombic,MagpieData mode GSmagmom,-3.1086244689504386e-17,8.542226509110116e-17,3.7523272235087905e-17,0,1,114.8
Orthorhombic,MagpieData minimum GSmagmom,-3.552713678800501e-17,8.097781347165198e-17,3.552713678800501e-17,0,1,116.2
Orthorhombic,MagpieData mode NfUnfilled,-3.552713678800501e-17,7.29713033338574e-17,4.1515543129253694e-17,0,1,116.4
Orthorhombic,MagpieData mode NsUnfilled,-2.901277920797086e-06,3.380679156134256e-05,1.7729739595609073e-05,0,3,116.2
Orthorhombic,MagpieData mode MeltingT,-1.9018831928341307e-05,0.0001208529377799351,5.8094984702696895e-05,0,3,115.8
Orthorhombic,MagpieData maximum Electronegativity,-2.623594955430075e-05,8.726458088851865e-05,6.258389163171599e-05,0,2,120.8
Orthorhombic,MagpieData range Row,-8.059927957114962e-05,0.0011948811707434607,0.00020962819609636582,0,1,120.0
Orthorhombic,MagpieData minimum SpaceGroupNumber,-0.0004913115464044493,0.000602896086691795,0.00029902941567719283,0,1,125.2
Orthorhombic,MagpieData mean Electronegativity,-0.0007763665454513146,0.007724326561597141,0.001527532774440972,0,2,98.6
Orthorhombic,MagpieData avg_dev SpaceGroupNumber,-0.0074554659891617,0.008566735279992292,0.002578863427857583,0,1,119.4
Tetragonal,formation_energy_per_atom,0.28944608434002783,0.016238787121691266,0.011978761121614969,5,5,1.0
Tetragonal,energy_above_hull,0.1916166626948171,0.007686722185757932,0.017397465148851255,5,5,2.0
Tetragonal,MagpieData mean CovalentRadius,0.12090755263362676,0.009714703376625075,0.01052383172253642,5,5,3.0
Tetragonal,MagpieData maximum NdValence,0.09302481555201916,0.01625984610357918,0.009195647700784253,0,5,5.0
Tetragonal,MagpieData range NdValence,0.0857107567140564,0.01685630333104447,0.008986773424194378,0,5,5.4
Tetragonal,MagpieData mean NpValence,0.08046256449011939,0.015370093883085793,0.005931913903128786,0,5,5.2
Tetragonal,MagpieData avg_dev NdValence,0.05786779278894155,0.014638419273069362,0.004381146548891048,0,5,7.4
Tetragonal,MagpieData mean NdValence,0.05414956308964075,0.01992619333636379,0.004931073988368807,0,5,7.6
Tetragonal,MagpieData avg_dev NpValence,0.03818048127309218,0.009326844128734642,0.0025519846463408994,0,5,8.8
Tetragonal,MagpieData avg_dev NpUnfilled,0.03038588831623675,0.00416226905151967,0.005029767869956423,0,5,10.0
Tetragonal,MagpieData avg_dev CovalentRadius,0.022190067810177138,0.008276374784022987,0.0035826257588241275,0,5,13.6
Tetragonal,MagpieData range MeltingT,0.018648659369089965,0.003341356995788187,0.0019122151502611849,0,5,15.2
Tetragonal,density,0.018433932919238696,0.005107753548012495,0.0031413068946811646,0,5,15.4
Tetragonal,MagpieData avg_dev Number,0.017490801634066546,0.005224911158470225,0.002749068624120125,0,5,16.4
Tetragonal,MagpieData avg_dev Electronegativity,0.0156547301490813,0.003798755533414932,0.0013949042607316676,0,5,18.6
Tetragonal,MagpieData maximum MeltingT,0.015347451900576315,0.004332877127847686,0.001709763042227733,0,5,17.8
Tetragonal,MagpieData mean NpUnfilled,0.01486913547026677,0.004241634613749339,0.0024813214189303478,0,5,19.4
Tetragonal,MagpieData avg_dev NValence,0.014569270254321207,0.004005066630982638,0.0024206830870772142,0,5,19.2
Tetragonal,MagpieData mean MendeleevNumber,0.01443535842948104,0.004385434937609097,0.001887093359368495,0,5,19.8
Tetragonal,MagpieData avg_dev NUnfilled,0.013799635469913817,0.005441994540068079,0.002140578985904743,0,5,21.6
Tetragonal,MagpieData mean SpaceGroupNumber,0.013725504638831126,0.003945835451369399,0.001920461466800712,0,5,21.0
Tetragonal,MagpieData mean Electronegativity,0.012519874350167007,0.003832530027209851,0.002097265357862826,0,5,22.0
Tetragonal,MagpieData avg_dev AtomicWeight,0.011298298101176062,0.003457110054791555,0.0019635747084573545,0,5,24.0
Tetragonal,MagpieData avg_dev Column,0.010924394851969624,0.004796794656578602,0.0017037231198076624,0,5,26.4
Tetragonal,MagpieData mean NUnfilled,0.01058371054834455,0.003317180846349751,0.000957419974210565,0,5,25.8
Tetragonal,MagpieData mean Row,0.009906973560444716,0.001331823885860706,0.0020013908528127324,0,5,26.6
Tetragonal,MagpieData avg_dev MendeleevNumber,0.009773018941614416,0.0021749296350958795,0.0020792392702979425,0,5,28.0
Tetragonal,MagpieData mean MeltingT,0.009680373019212466,0.0037115643160266004,0.0021129043437312822,0,5,30.2
Tetragonal,MagpieData range NUnfilled,0.008932271121538465,0.0019300928144239458,0.0008065016637244937,0,5,28.4
Tetragonal,MagpieData minimum MendeleevNumber,0.008650833319445836,0.0025938376818419187,0.0012980586434268588,0,5,30.4
Tetragonal,MagpieData avg_dev MeltingT,0.008054538385468973,0.002197186928649611,0.0013399269764907084,0,5,31.6
Tetragonal,MagpieData maximum Number,0.0076673068921208915,0.007713061933828127,0.0007667153307910296,0,5,48.2
Tetragonal,MagpieData maximum NUnfilled,0.007489026600962023,0.001249403660175638,0.0007962722225719829,0,5,33.8
Tetragonal,MagpieData mean GSbandgap,0.007465455836931141,0.00419148850454075,0.0012131489724296137,0,5,37.8
Tetragonal,MagpieData mean Column,0.007177958554646558,0.000809370574240792,0.0011229526831744983,0,5,34.4
Tetragonal,MagpieData mean AtomicWeight,0.007155432524975964,0.0013284493275866043,0.0010061239681457984,0,5,35.4
Tetragonal,MagpieData avg_dev NdUnfilled,0.00659440428907144,0.006787387046277448,0.0009992565100699837,0,4,54.0
Tetragonal,MagpieData avg_dev GSmagmom,0.006046055857527741,0.0010625013111999584,0.0012105848981936933,0,5,40.0
Tetragonal,MagpieData mean NdUnfilled,0.0058379406120915075,0.0042906935701587075,0.0011444363536797688,0,5,42.0
Tetragonal,MagpieData maximum NValence,0.00558014882016884,0.002707485398186246,0.0007603087791220061,0,5,41.0
Tetragonal,MagpieData avg_dev Row,0.005235220203416811,0.003344726785182279,0.0009442712812402067,0,5,43.8
Tetragonal,MagpieData avg_dev GSbandgap,0.004889310636777475,0.002975655096882582,0.0008840767544793989,0,5,50.8
Tetragonal,MagpieData range MendeleevNumber,0.004851367992495224,0.001296567546400192,0.0013565496387604869,0,5,43.6
Tetragonal,MagpieData range NValence,0.004824452432118051,0.0017682803795903367,0.0006463217963368305,0,5,45.4
Tetragonal,MagpieData maximum AtomicWeight,0.004686402543086246,0.0032419719818823924,0.0008131009563264272,0,5,50.0
Tetragonal,MagpieData minimum NValence,0.004216617231543522,0.0016460412702574655,0.0012245242760466533,0,5,47.4
Tetragonal,MagpieData mean Number,0.004048353443382155,0.003589773068206662,0.0007347939124102589,0,5,56.4
Tetragonal,MagpieData avg_dev SpaceGroupNumber,0.0035302080876617437,0.0031966538711647842,0.0011257775239637761,0,4,62.4
Tetragonal,MagpieData minimum Column,0.003432447697164491,0.0016440673506553625,0.00079185189335862,0,5,53.8
Tetragonal,MagpieData mean NValence,0.0033794272608737553,0.0018318744873740086,0.0009163679359763168,0,5,53.6
Tetragonal,volume,0.0033265296539746283,0.0024203646301420192,0.0017077552874304493,0,4,64.2
Tetragonal,MagpieData range CovalentRadius,0.0031979068548380106,0.00247959982592531,0.0005224031569299447,0,4,65.4
Tetragonal,MagpieData mean GSvolume_pa,0.0030507618123028777,0.0012659985088548991,0.0009333893071249554,0,5,54.8
Tetragonal,MagpieData maximum GSmagmom,0.0030181132469282532,0.0013477179554294845,0.00071580336428626,0,5,56.0
Tetragonal,MagpieData range GSmagmom,0.002884661298971278,0.001156801559429392,0.0005154887571061125,0,5,55.4
Tetragonal,MagpieData mean NsValence,0.0028793181077494,0.0021923075063197523,0.0007832840852923355,0,4,66.4
Tetragonal,MagpieData avg_dev GSvolume_pa,0.002810621503700763,0.0017060176241081842,0.0014148966971311505,0,5,57.6
Tetragonal,nsites,0.0025013350199171837,0.003683553789668888,0.0009814314409713435,0,4,68.2
Tetragonal,MagpieData avg_dev NsValence,0.0024077883361480487,0.0010805555182101772,0.0006025752678819942,0,5,58.4
Tetragonal,MagpieData maximum NpUnfilled,0.002403052903687946,0.003341862668492349,0.00045984194150173205,0,4,74.6
Tetragonal,MagpieData range AtomicWeight,0.0021797919178831826,0.0008802657601202846,0.001061733181847478,0,5,59.8
Tetragonal,MagpieData minimum GSvolume_pa,0.0021487320395050615,0.0007935525852408498,0.0010668293183775613,0,5,61.6
Tetragonal,MagpieData range Electronegativity,0.0021217353542435013,0.0014336513419396662,0.0005774343510533292,0,5,64.2
Tetragonal,MagpieData minimum Electronegativity,0.0020644942560715273,0.0008729348433492934,0.00041252770406488977,0,5,63.6
Tetragonal,MagpieData range GSvolume_pa,0.0020619624908224574,0.0006834494173520247,0.0005199590401436176,0,5,60.0
Tetragonal,MagpieData mean GSmagmom,0.0020376735253980318,0.0005986806205857366,0.0005849174994039981,0,5,61.6
Tetragonal,MagpieData maximum CovalentRadius,0.0019008680510206812,0.001714254055573346,0.0007296540204616877,0,5,68.4
Tetragonal,MagpieData range NpUnfilled,0.0015473921667720214,0.0008347932867733163,0.0005240373757760691,0,5,68.4
Tetragonal,MagpieData mean NsUnfilled,0.0015024551748249282,0.0004936262939224751,0.0005009071924817873,0,5,68.2
Tetragonal,MagpieData range Number,0.0014783351906892772,0.002476479236679158,0.0007571584011692451,0,3,86.6
Tetragonal,MagpieData range Column,0.001462816380309606,0.0009555658794386449,0.0003246274296896487,0,5,71.0
Tetragonal,MagpieData maximum GSvolume_pa,0.0013512817316956437,0.001173640022116866,0.0005912919861659263,0,4,78.8
Tetragonal,MagpieData avg_dev NfValence,0.0012184628035709678,0.001086421098097148,0.0006277080157036759,0,4,80.0
Tetragonal,MagpieData minimum NUnfilled,0.0011757532504444068,0.0005237720383505316,0.00045794215301305603,0,5,74.6
Tetragonal,MagpieData avg_dev NsUnfilled,0.001124138535574142,0.0007957115466893359,0.0004211450935037018,0,5,75.8
Tetragonal,MagpieData maximum MendeleevNumber,0.0010563362524147824,0.00020631447194648073,0.0005171960183412846,0,5,74.6
Tetragonal,MagpieData maximum NfUnfilled,0.0010559091742756354,0.00014815484045533768,0.0003679741286818019,0,5,73.8
Tetragonal,MagpieData range NfUnfilled,0.0010465735310133306,0.0005819902595387945,0.00030984510360379774,0,5,76.0
Tetragonal,MagpieData range GSbandgap,0.0009779376272503716,0.0013262312703395908,0.0003216925463106929,0,4,88.8
Tetragonal,MagpieData range NdUnfilled,0.0009501321004116913,0.0004772688600794041,0.0003759238708242703,0,5,77.2
Tetragonal,MagpieData maximum Row,0.0009218727489586742,0.0013094237423805057,0.0003207386046841045,0,3,93.8
Tetragonal,MagpieData mean NfValence,0.0009179119567183536,0.0005925070101292769,0.00038234174856614024,0,5,77.4
Tetragonal,MagpieData range SpaceGroupNumber,0.0009167329597856311,0.000582679861802661,0.0005440564559973451,0,5,78.2
Tetragonal,MagpieData maximum NdUnfilled,0.0008757235245976647,0.0003762309922785827,0.0003425663615573769,0,5,78.8
Tetragonal,MagpieData mean NfUnfilled,0.00083310996699697,0.0003081009373751749,0.00029231493802477884,0,5,77.8
Tetragonal,nelements,0.0007275270256981381,0.0010064316465573685,0.0003104469055083642,0,4,87.4
Tetragonal,MagpieData maximum SpaceGroupNumber,0.0007147697058521185,0.0005577062520116751,0.0002669853220905316,0,5,83.4
Tetragonal,MagpieData minimum NsValence,0.000704663858945942,0.0007305213720436571,0.0002647222144990543,0,4,88.8
Tetragonal,MagpieData mode GSvolume_pa,0.0006217470741294794,0.0007484989326110438,0.000246424471230964,0,3,95.4
Tetragonal,MagpieData avg_dev NfUnfilled,0.0005245637536066372,0.00018746242576620861,0.0002999797964536578,0,5,86.2
Tetragonal,MagpieData mode MendeleevNumber,0.0004503734267299375,0.00028754296885771737,0.00018152055096779988,0,5,89.6
Tetragonal,MagpieData range NpValence,0.00035325866979636357,0.0004431229129282604,0.0002399658048761182,0,4,96.8
Tetragonal,MagpieData mode GSbandgap,0.0002994331932504446,0.00017952823051296362,0.0001082724568957737,0,5,93.8
Tetragonal,MagpieData minimum NpUnfilled,0.00028472712824535235,0.0005007415511418631,0.00017156989658010033,0,2,109.0
Tetragonal,MagpieData range NfValence,0.00028370444022648213,0.00021036383737953917,0.0002687397862285985,0,5,94.2
Tetragonal,MagpieData range NsValence,0.0002653184707799916,0.00017677984700746228,0.00023895413060698217,0,5,95.0
Tetragonal,MagpieData mode NsValence,0.0002593474830856479,0.00011709168778044885,0.0001154882396119299,0,5,94.0
Tetragonal,MagpieData maximum NfValence,0.00024661382424012057,0.0005554850025619282,0.00023362314317765565,0,3,105.6
Tetragonal,MagpieData maximum Column,0.00023139284064332077,0.00018737955169386393,0.00013824695996400246,0,5,96.6
Tetragonal,MagpieData mode NpUnfilled,0.0002146687019711013,0.00025999440124481433,0.00014516239234243326,0,4,101.0
Tetragonal,MagpieData mode NValence,0.00019732947671257327,0.00017339305113681406,0.00016149388202552198,0,4,102.0
Tetragonal,MagpieData maximum GSbandgap,0.0001661295906660509,0.0008801542839517735,0.0002821509022249578,0,2,113.2
Tetragonal,MagpieData mode Column,0.00016026885443968017,0.00022330078927793512,0.0001211711062886174,0,4,104.6
Tetragonal,MagpieData maximum NsUnfilled,0.0001448740048744801,0.0001860477151796907,0.00015831514821028274,0,4,104.4
Tetragonal,MagpieData mode NUnfilled,0.0001122156720898948,0.00010006689792357146,0.00013707505705322565,0,4,106.0
Tetragonal,MagpieData mode AtomicWeight,0.00011149932761395753,6.0997490735078596e-05,9.72427731750886e-05,0,5,102.4
Tetragonal,MagpieData mode Number,0.00010620780055150105,0.0003055189157746404,7.903656791904608e-05,0,4,104.6
Tetragonal,MagpieData minimum CovalentRadius,8.352867549662245e-05,0.00017430390439266956,0.00010635558158903701,0,3,109.2
Tetragonal,MagpieData mode Electronegativity,8.110051323003464e-05,0.00032756704252268434,0.00025372418352207117,0,3,109.6
Tetragonal,MagpieData range NsUnfilled,7.925188597508014e-05,0.0001981772343531743,0.00019909189891395042,0,3,110.2
Tetragonal,MagpieData maximum NpValence,7.882969450853316e-05,0.00013850634645544535,0.00010039948499556965,0,4,107.8
Tetragonal,MagpieData minimum AtomicWeight,7.463692694889001e-05,0.0004289662730560585,0.00032111293218347074,0,2,114.2
Tetragonal,MagpieData range Row,5.183702156696058e-05,0.0005220313454384516,0.0002109856765109657,0,3,110.2
Tetragonal,MagpieData minimum MeltingT,5.178846862935238e-05,6.447490317918191e-05,0.00010488453946121087,0,4,109.0
Tetragonal,MagpieData maximum Electronegativity,4.1534820286823756e-05,0.0001064066524816913,3.148435416495987e-05,0,3,113.6
Tetragonal,MagpieData minimum Number,2.356345669912054e-05,0.0007057727871743445,0.0006179984100574369,0,2,115.4
Tetragonal,MagpieData mode NsUnfilled,1.7764386393199773e-05,1.815198575639735e-05,9.674600121011481e-06,0,5,108.2
Tetragonal,MagpieData mode Row,1.995188538810309e-06,4.6589538155000974e-05,2.0325140023497025e-05,0,3,114.6
Tetragonal,MagpieData minimum NsUnfilled,-2.6645352591003756e-17,8.798123454738049e-17,5.4139568959308804e-17,0,2,114.2
Tetragonal,MagpieData minimum GSbandgap,-3.552713678800501e-17,9.754811463697519e-17,3.3803037715392206e-17,0,1,115.4
Tetragonal,MagpieData minimum NdUnfilled,-3.552713678800501e-17,7.78740535023478e-17,5.937968090814899e-17,0,2,114.0
Tetragonal,MagpieData mode NfUnfilled,-3.552713678800501e-17,7.627482662061554e-17,2.6645352591003762e-17,0,1,115.4
Tetragonal,MagpieData minimum GSmagmom,-3.9968028886505634e-17,9.073993441833815e-17,7.649424276366645e-17,0,2,115.4
Tetragonal,MagpieData minimum NfValence,-3.9968028886505634e-17,8.937122951690183e-17,3.63760005653063e-17,0,1,114.6
Tetragonal,MagpieData mode GSmagmom,-3.9968028886505634e-17,6.549374910737093e-17,6.816089572025745e-17,0,2,117.0
Tetragonal,MagpieData mode NdUnfilled,-4.4408920985006264e-17,8.158439733063109e-17,7.100589494464164e-17,0,2,116.8
Tetragonal,MagpieData maximum NsValence,-4.8849813083506894e-17,6.915539919559704e-17,4.9848890172662696e-17,0,1,115.2
Tetragonal,MagpieData mode NfValence,-4.8849813083506894e-17,1.199862972188219e-16,6.217248937900877e-17,0,2,116.8
Tetragonal,MagpieData minimum NfUnfilled,-5.773159728050813e-17,7.464134339039855e-17,3.8372136012389196e-17,0,1,116.4
Tetragonal,MagpieData minimum NdValence,-6.217248937900876e-17,8.798123454738048e-17,5.728297607617331e-17,0,1,117.4
Tetragonal,MagpieData mode NdValence,-2.4175824209216047e-08,5.405878623217814e-08,4.8401191879172115e-17,0,2,117.0
Tetragonal,MagpieData mode MeltingT,-1.4296429905256146e-05,7.406810225771068e-05,3.9580616924027194e-05,0,2,118.8
Tetragonal,MagpieData minimum Row,-2.1638974358992868e-05,9.21801579956801e-05,1.2658239939184311e-05,0,2,118.2
Tetragonal,MagpieData mode SpaceGroupNumber,-3.129389942287286e-05,0.00010661501175994245,4.380659149047021e-05,0,2,118.6
Tetragonal,MagpieData minimum SpaceGroupNumber,-5.3329426602357624e-05,0.0004501650048151278,0.00022991255707228002,0,2,116.6
Tetragonal,MagpieData mode NpValence,-5.843876045990461e-05,0.0003689370175844774,0.00014094810460738914,0,3,111.6
Tetragonal,MagpieData mode CovalentRadius,-0.00010755249052878391,0.00016840710710152952,3.5286109863085176e-05,0,2,121.6
Tetragonal,MagpieData minimum NpValence,-0.001088134363642528,0.0022284970786303326,9.995994760295641e-05,0,1,125.4
Triclinic,energy_above_hull,0.15094863391820978,0.0032258243811735974,0.006346756879888102,5,5,1.0
Triclinic,formation_energy_per_atom,0.1092836962521643,0.006984895746844216,0.006324279783375343,5,5,2.0
Triclinic,MagpieData avg_dev GSvolume_pa,0.056678692077006446,0.007098542403843131,0.0028823083411160205,4,5,3.2
Triclinic,MagpieData avg_dev NdValence,0.04599700126366809,0.009414535805592353,0.0034082443269035736,1,5,4.4
Triclinic,MagpieData mean NdValence,0.03823223261881214,0.011098131419599429,0.0021635937560945547,0,5,4.8
Triclinic,MagpieData range MeltingT,0.027560871957143934,0.003850446490379527,0.0016844760513480192,0,5,6.2
Triclinic,MagpieData avg_dev NpValence,0.02662758616808078,0.007332182136270765,0.0020197894221291985,0,5,6.6
Triclinic,MagpieData range AtomicWeight,0.017489293359922182,0.003922677421445097,0.0008641726693877033,0,5,10.0
Triclinic,MagpieData maximum NdValence,0.015970519106282437,0.0075573139323414145,0.0016796473842799141,0,5,10.6
Triclinic,density,0.015348162207653709,0.002873802740107268,0.0013239766064909776,0,5,10.6
Triclinic,MagpieData mean GSbandgap,0.014943586831209504,0.004060809240388926,0.0010029091221665282,0,5,11.0
Triclinic,MagpieData avg_dev NValence,0.014539611307525263,0.0013904329793299494,0.0017442656254438502,0,5,10.6
Triclinic,MagpieData mean NpUnfilled,0.011583166760346937,0.0017759389419406205,0.0010928716684969553,0,5,12.8
Triclinic,MagpieData mean MeltingT,0.01095280883753488,0.0015994794972564274,0.0008602554133465862,0,5,15.6
Triclinic,MagpieData mean NdUnfilled,0.009604580280057543,0.0034689162773742068,0.001058404589203753,0,5,18.0
Triclinic,MagpieData range NdValence,0.009585544271356872,0.0028842915164322422,0.0012572432264706516,0,5,18.4
Triclinic,volume,0.009357933339888396,0.0016189860906552231,0.000704548439070745,0,5,18.4
Triclinic,MagpieData mean CovalentRadius,0.008591451501385471,0.00174039939005191,0.0009778555841259589,0,5,20.4
